"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",1028068,2950,2,3324,36,"you could see what else is in the bag",9,"you could see what else be in the bag","pro:per mod v pro:int post aux prep det:art n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Brown"
"2",1028091,2950,3,3324,36,"there's one other thing",4,"there one other thing","pro:exist pro:indef qn n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"3",1028119,2950,5,3324,36,"under your sweater",3,"under your sweater","adv det:poss n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"4",1028129,2950,6,3324,36,"remember we made these beautiful flowers",6,"remember we make these beautiful flower","v pro:sub v pro:dem adj n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",8,"eng","Brown"
"5",1028157,2950,8,3324,36,"it's a worm",3,"it a worm","pro:per det:art n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"6",1028194,2950,11,3324,36,"what is Adam",3,"what be Adam","pro:int cop n:prop","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"7",1028205,2950,12,3324,36,"are you finished",3,"be you finish","cop pro:per v","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"8",1028250,2950,15,3324,36,"here",1,"here","adv","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"9",1028260,2950,16,3324,36,"let's do it on top of the newspaper",8,"let do it on top of the newspaper","v v pro:per prep n prep det:art n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Brown"
"10",1028298,2950,18,3324,36,"how",1,"how","adv:int","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"11",1028323,2950,20,3324,36,"yes because it's inky",4,"yes because it ink","co conj pro:per adj","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"12",1028337,2950,21,3324,36,"remember to put de cover on",6,"remember to put the cover on","v inf v det:art n adv","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"13",1028375,2950,23,3324,36,"because it get dry",4,"because it get dry","conj pro:per v adj","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"14",1028398,2950,25,3324,36,"that's very pretty",3,"that very pretty","pro:dem adv adv","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"15",1028427,2950,27,3324,36,"yes",1,"yes","co","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"16",1028442,2950,29,3324,36,"what do you think",4,"what do you think","pro:int mod pro:per v","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"17",1028482,2950,33,3324,36,"hm",1,"hm","co","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"18",1028497,2950,35,3324,36,"baseball",1,"baseball","n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"19",1028520,2950,38,3324,36,"put the cover back on Adam",6,"put the cover back on Adam","v det:art n adv prep n:prop","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"20",1028555,2950,41,3324,36,"what kind of color is that",6,"what kind of color be that","pro:int n prep n cop pro:dem","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"21",1028579,2950,43,3324,36,"what do you think",4,"what do you think","pro:int mod pro:per v","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"22",1028602,2950,45,3324,36,"it has a tip",4,"it have a tip","pro:per aux det:art n","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"23",1028622,2950,47,3324,36,"mhm",1,"yes","co","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"24",1028647,2953,1,3325,36,"you look in there and I'll look in here",9,"you look in there and I look in here","pro:per v adv adv coord pro:sub v adv adv","MOT",NA,"Mother",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Brown"
"25",1028660,2950,51,3324,36,"what are you writing",4,"what be you write","pro:int aux pro:per part","URS","Ursula_Bellugi","Investigator",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"26",1028670,2953,2,3325,36,"I don't know what's in that bag Adam",8,"I do know what in that bag Adam","pro:sub mod v pro:int adv pro:dem n n:prop","MOT",NA,"Mother",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Brown"
"27",1028680,2963,53,3324,36,"put the cover back on",5,"put the cover back on","v det:art n adv adv","ROB","Robin","Playmate",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"28",1028687,2950,3,3325,36,"what is it",3,"what be it","pro:int aux pro:per","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"29",1028710,2950,5,3325,36,"some what",2,"some what","pro:indef pro:int","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"30",1028720,2950,7,3325,36,"some what things",3,"some what thing","pro:indef pro:int n","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"31",1028736,2953,58,3324,36,"twist it",2,"twist it","v pro:per","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"32",1028741,2950,9,3325,36,"is there anything else in that bag",7,"be there anything else in that bag","cop adv pro:indef post prep pro:dem n","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",8,"eng","Brown"
"33",1028745,2953,59,3324,36,"may I try",3,"may I try","mod pro:sub v","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"34",1028756,2953,60,3324,36,"here Adam",2,"here Adam","adv n:prop","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"35",1028778,2953,62,3324,36,"I'm afraid I don't have any juice but you may have a banana",13,"I afraid I do have any juice but you may have a banana","pro:sub adj pro:sub mod v qn n conj pro:per mod v det:art n","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",15,"eng","Brown"
"36",1028796,2950,12,3325,36,"let's sort them out",4,"let sort them out","v v pro:obj adv","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"37",1028808,2953,63,3324,36,"you may give Robin a banana and Ursula a banana if you like to",14,"you may give Robin a banana and Ursula a banana if you like to","pro:per mod v n:prop det:art n coord n:prop det:art n conj pro:per v inf","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",14,"eng","Brown"
"38",1028826,2950,14,3325,36,"looks like a corkscrew doesn't it",6,"look like a corkscrew do it","v prep det:art n mod pro:per","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",9,"eng","Brown"
"39",1028854,2950,16,3325,36,"I had some spaghetti like a corkscrew",7,"I have some spaghetti like a corkscrew","pro:sub v qn n prep det:art n","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Brown"
"40",1028865,2953,65,3324,36,"yes",1,"yes","co","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"41",1028883,2950,18,3325,36,"yes",1,"yes","co","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"42",1028892,2950,19,3325,36,"this kind",2,"this kind","pro:dem adj","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"43",1028899,2953,67,3324,36,"what",1,"what","pro:int","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"44",1028917,2950,21,3325,36,"and then I had some",5,"and then I have some","coord adv:tem pro:sub v qn","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","trail off",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"45",1028935,2950,23,3325,36,"I'll see if I can make the shape",8,"I see if I can make the shape","pro:sub v conj pro:sub mod v det:art n","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Brown"
"46",1028941,2953,69,3324,36,"what",1,"what","pro:int","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"47",1028981,2953,26,3325,36,"I had some like this",5,"I have some like this","pro:sub v qn prep pro:dem","MOT",NA,"Mother",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"48",1028982,2953,72,3324,36,"I forgot to say that you could have a banana",10,"I forget to say that you could have a banana","pro:sub v inf v pro:rel pro:per mod v det:art n","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",11,"eng","Brown"
"49",1028999,2953,27,3325,36,"did you ever have that",5,"do you ever have that","v pro:per adv v pro:dem","MOT",NA,"Mother",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"50",1029009,2950,28,3325,36,"",0,"","","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","Brown"
"51",1029012,2953,74,3324,36,"I didn't",2,"I do","pro:sub mod","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"52",1029021,2953,75,3324,36,"I said Adam you could have a banana and offer Robin and Ursula one would you",16,"I say Adam you could have a banana and offer Robin and Ursula one will you","pro:sub v n:prop pro:per mod v det:art n coord n n:prop coord n:prop pro:indef mod pro:per","MOT",NA,"Mother",2949,58.0669007577158,"Adam","male","question",NA,NA,NA,3,"Eng-NA",18,"eng","Brown"
"53",1029056,2950,33,3325,36,"cereals",1,"cereal","n","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"54",1029075,2950,36,3325,36,"you mean Rocky and Bullwinkle have them",7,"you mean Rocky and Bullwinkle have them","pro:per v n:prop coord n:prop v pro:obj","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"55",1029105,2950,39,3325,36,"no",1,"no","co","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"56",1029130,2950,42,3325,36,"you mean Rocky the squirrel",5,"you mean Rocky the squirrel","pro:per v n:prop det:art n","URS","Ursula_Bellugi","Investigator",2949,58.7568533234769,"Adam","male","question",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
