"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",1815861,3278,2,5294,48,"xxx",1,"","","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"2",1815877,3278,3,5294,48,"oh you do",3,"oh you do","co pro:per v","MOT",NA,"Mother",3276,118.035277931785,NA,"female","question",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"3",1815962,3278,7,5294,48,"that's nice",2,"that nice","pro:dem adj","MOT",NA,"Mother",3276,118.035277931785,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"4",1815984,3278,9,5294,48,"",0,"","","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"5",1815989,3278,10,5294,48,"wow",1,"wow","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"6",1816003,3503,11,5294,48,"compact",1,"compact","adj","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"7",1816009,3503,12,5294,48,"",0,"","","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"8",1816016,3278,13,5294,48,"yeah",1,"yeah","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"9",1816024,3503,14,5294,48,"fits right in",3,"fit right in","v n adv","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"10",1816041,3278,15,5294,48,"hm",1,"hm","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"11",1816084,3503,18,5294,48,"www",1,"","","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"12",1816091,3503,19,5294,48,"okay",1,"okay","co","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"13",1816102,3278,20,5294,48,"oh",1,"oh","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"14",1816117,3278,21,5294,48,"that xxx two",3,"that two","pro:dem det:num","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"15",1816134,3278,22,5294,48,"",0,"","","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"16",1816143,3278,23,5294,48,"xxx",1,"","","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"17",1816152,3503,24,5294,48,"that's gonna help",3,"that gonna help","pro:rel mod:aux co","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"18",1816205,3278,27,5294,48,"taping",1,"tape","part","MOT",NA,"Mother",3276,118.035277931785,NA,"female","question",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"19",1816216,3503,28,5294,48,"yeah",1,"yeah","co","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"20",1816237,3278,30,5294,48,"mhm",1,"yes","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"21",1816253,3278,31,5294,48,"how many",2,"how many","adv:int qn","MOT",NA,"Mother",3276,118.035277931785,NA,"female","question",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"22",1816297,3503,34,5294,48,"we'll do this for about ten minutes",7,"we do this for about ten minute","pro:sub v pro:dem prep adv det:num n","INV","Stephanie","Investigator",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"23",1816339,3278,35,5294,48,"okay",1,"okay","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"24",1816351,3278,36,5294,48,"even the money",3,"even the money","adv det:art n","MOT",NA,"Mother",3276,118.035277931785,NA,"female","question",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"25",1816372,3278,37,5294,48,"no",1,"no","co","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"26",1816379,3278,38,5294,48,"it doesn't stay",3,"it do stay","pro:per mod cop","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"27",1816441,3278,41,5294,48,"I'll get it",3,"I get it","pro:sub aux pro:per","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"28",1816473,3278,43,5294,48,"which side",2,"which side","pro:rel n","MOT",NA,"Mother",3276,118.035277931785,NA,"female","question",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"29",1816512,3278,45,5294,48,"that's cute",2,"that cute","pro:dem adj","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"30",1816528,3278,46,5294,48,"uh look at this",4,"look at this","v prep pro:dem","MOT",NA,"Mother",3276,118.035277931785,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"31",1816551,3278,47,5294,48,"stays there too",3,"stay there too","n adv post","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"32",1816568,3278,48,5294,48,"you get one which under",5,"you get one which under","pro:per v pro:indef pro:rel adv","MOT",NA,"Mother",3276,118.035277931785,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"33",1816643,3278,50,5294,48,"what",1,"what","pro:int","MOT",NA,"Mother",3276,118.035277931785,NA,"female","question",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
