"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",946526,2746,1,3113,33,"okay this is Keith and Deborah um storytellers",8,"okay this be Keith and Deborah","co pro:dem cop n:prop coord n:prop","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Hicks"
"2",946544,2746,2,3113,33,"and we're gonna tell the story of The Red Balloon",10,"and we gonna tell the story of The Red Balloon","coord pro:sub mod:aux v det:art n prep n:prop n:prop n:prop","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","Hicks"
"3",946564,2746,3,3113,33,"and I'm gonna start off",5,"and I gonna start off","coord pro:sub mod:aux v adv","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"4",946576,2746,4,3113,33,"then Keith can take over",5,"then Keith can take over","adv:tem n:prop mod v adv","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"5",946585,2746,5,3113,33,"um I'll hold the storybook first",6,"I hold the first","pro:sub v det:art adv","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"6",946597,2746,6,3113,33,"The Red Balloon",3,"The Red Balloon","n:prop n:prop n:prop","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"7",946608,2746,7,3113,33,"once upon a time there was a little boy",9,"once upon a time there be a little boy","adv prep det:art n adv cop det:art adj n","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","Hicks"
"8",946631,2746,8,3113,33,"who lived in Paris France",5,"who live in Paris France","pro:int v prep n:prop n:prop","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"9",946648,2746,9,3113,33,"one day on his way to the bus stop he found this big beautiful red balloon",16,"one day on his way to the bus stop he find this big beautiful red balloon","det:num n prep det:poss n prep det:art n n pro:sub v pro:dem adj adj n n","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",17,"eng","Hicks"
"10",946668,2746,10,3113,33,"he wanted the balloon",4,"he want the balloon","pro:sub v det:art n","RES","Deborah","Investigator",2744,100.002053430255,"Keith","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
