"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",1007200,2950,8,3314,36,"we went swimming nearly every day",6,"we go swim near every day","pro:sub v n:gerund adv qn n","URS","Ursula_Bellugi","Investigator",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Brown"
"2",1007410,2953,14,3314,36,"if you say so",4,"if you say so","conj pro:per v adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"3",1007490,2950,17,3314,36,"oh at camp",3,"oh at camp","co prep n","URS","Ursula_Bellugi","Investigator",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"4",1007570,2953,20,3314,36,"oh really",2,"oh real","co adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"5",1007608,2953,22,3314,36,"which one do you think I should use",8,"which one do you think I should use","pro:rel pro:indef mod pro:per v pro:sub mod v","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",8,"eng","Brown"
"6",1007670,2953,24,3314,36,"alright",1,"alright","co","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Brown"
"7",1007768,2953,30,3314,36,"here's your pencil",3,"here your pencil","pro:exist det:poss n","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Brown"
"8",1007933,2953,37,3314,36,"this what",2,"this what","pro:dem pro:int","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"9",1007946,2953,38,3314,36,"what can you make with those Adam",7,"what can you make with those Adam","pro:int mod pro:per v prep pro:dem n:prop","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"10",1007991,2953,40,3314,36,"did she tell you you could go in there",9,"do she tell you you could go in there","mod pro:sub v pro:per pro:per mod v prep adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",10,"eng","Brown"
"11",1008104,2953,45,3314,36,"that's to help you learn how to count",8,"that to help you learn how to count","pro:dem inf v pro:per v adv:int inf v","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Brown"
"12",1008143,2953,46,3314,36,"number fun",2,"number fun","n n","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"13",1008177,2953,48,3314,36,"push one up",3,"push one up","n pro:indef adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"14",1008200,2953,50,3314,36,"count them",2,"count them","v pro:obj","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"15",1008239,2953,52,3314,36,"how many",2,"how many","adv:int qn","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"16",1008248,2953,53,3314,36,"count again",2,"count again","n adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"17",1008278,2953,55,3314,36,"one and one make what",5,"one and one make what","det:num coord det:num v pro:int","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"18",1008323,2953,57,3314,36,"so how many should you have up",7,"so how many should you have up","adv adv:int qn mod pro:per v adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"19",1008358,2953,58,3314,36,"that's right",2,"that right","pro:dem n","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"20",1008373,2953,59,3314,36,"you should have three up",5,"you should have three up","pro:per mod v det:num adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"21",1008412,2953,61,3314,36,"not three more",3,"not three more","neg det:num adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"22",1008425,2953,62,3314,36,"make it look like that one",6,"make it look like that one","v pro:per v prep pro:dem pro:indef","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"23",1008453,2953,63,3314,36,"does it look exactly like that",6,"do it look exact like that","mod pro:per v adv prep pro:dem","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",9,"eng","Brown"
"24",1008502,2953,65,3314,36,"I think you've got one too many",7,"I think you get one too many","pro:sub v pro:per part pro:indef adv qn","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Brown"
"25",1008562,2953,67,3314,36,"maybe on another page you'll use the other ones",9,"maybe on another page you use the other one","adv prep qn n pro:per v det:art qn pro:indef","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","Brown"
"26",1008595,2953,68,3314,36,"how many little puppies over here",6,"how many little puppy over here","adv:int qn adj n adv adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"27",1008646,2953,70,3314,36,"one two three four on your number fun",8,"one two three four on your number fun","det:num det:num det:num det:num prep det:poss n n","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","trail off",NA,NA,NA,3,"Eng-NA",8,"eng","Brown"
"28",1008678,2953,71,3314,36,"one two three four five",5,"one two three four five","det:num det:num det:num det:num det:num","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"29",1008739,2953,74,3314,36,"yes that's a bee hive",5,"yes that a bee hive","co pro:dem det:art n n","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"30",1008767,2953,75,3314,36,"can you make it look like that",7,"can you make it look like that","mod pro:per v pro:per v prep pro:dem","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Brown"
"31",1008808,2953,77,3314,36,"that's right",2,"that right","pro:dem n","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"32",1008819,2953,78,3314,36,"count each one only once",5,"count each one only once","v qn pro:indef adv adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"33",1008858,2953,80,3314,36,"one two",2,"one two","det:num det:num","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
"34",1008874,2953,81,3314,36,"count this one",3,"count this one","v pro:dem pro:indef","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Brown"
"35",1008899,2953,83,3314,36,"two three four five six",5,"two three four five six","det:num det:num det:num det:num det:num","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"36",1008972,2953,86,3314,36,"how many do you need to push up",8,"how many do you need to push up","adv:int qn v pro:per v inf v adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",8,"eng","Brown"
"37",1009045,2953,89,3314,36,"this is six over here",5,"this be six over here","pro:dem cop det:num adv adv","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Brown"
"38",1009066,2953,90,3314,36,"make it look like that",5,"make it look like that","v pro:per v prep pro:dem","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"39",1009103,2950,92,3314,36,"make it look like that",5,"make it look like that","v pro:per v prep pro:dem","URS","Ursula_Bellugi","Investigator",2949,49.493829442083,"Adam","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Brown"
"40",1009166,2953,96,3314,36,"like this",2,"like this","prep pro:dem","MOT",NA,"Mother",2949,49.493829442083,"Adam","male","question",NA,NA,NA,3,"Eng-NA",2,"eng","Brown"
