"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",951078,2855,1,3178,33,"okay so this is Margot and Deborah",7,"okay so this be Margot and Deborah","co conj pro:dem cop n:prop coord n:prop","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"2",951095,2855,2,3178,33,"and we're gonna be sportscasters",5,"and we gonna be","coord pro:sub mod:aux cop","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"3",951109,2855,3,3178,33,"and say everything",3,"and say everything","coord v pro:indef","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"4",951122,2855,4,3178,33,"we see happening",3,"we see happen","pro:sub v n:gerund","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"5",951132,2855,5,3178,33,"the little boy and the balloon are coming to a bakery shop",12,"the little boy and the balloon be come to a bakery shop","det:art adj n coord det:art n aux part prep det:art n n","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",14,"eng","Hicks"
"6",951161,2855,6,3178,33,"and the little boy is looking inside the bakery shop",10,"and the little boy be look inside the bakery shop","coord det:art adj n aux part prep det:art n n","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",12,"eng","Hicks"
"7",951572,2854,24,3178,33,"uh what is that",4,"what be that","pro:int cop pro:dem","XXX",NA,"Unidentified",2853,62.0012731267582,"Margot","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"8",951586,2855,25,3178,33,"like maybe a fort or something",6,"like maybe a fort or something","prep adv det:art n coord pro:indef","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"9",951601,2854,26,3178,33,"like a bridge kind of like",6,"like a bridge kind of like","prep det:art n adj prep co","XXX",NA,"Unidentified",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"10",952010,2855,47,3178,33,"like kind of a brick wall or something",8,"like kind of a brick wall or something","v adj prep det:art n n coord pro:indef","RES","Deborah","Investigator",2853,62.0012731267582,"Margot","female","question",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"11",952024,2854,48,3178,33,"a brick wall",3,"a brick wall","det:art n n","XXX",NA,"Unidentified",2853,62.0012731267582,"Margot","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
