"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",907103,2624,2,2956,31,"book",1,"book","n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"2",907115,2624,3,2956,31,"three little puppies were playing with my train",8,"three little puppy be play with my train","det:num adj n aux part prep det:poss n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","Higginson"
"3",907153,2624,4,2956,31,"they ran around the garden again and again",8,"they run around the garden again and again","pro:sub v prep det:art n adv coord adv","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Higginson"
"4",907204,2624,5,2956,31,"where's the puppy",3,"where the puppy","adv:int det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"5",907220,2624,6,2956,31,"there's the train",3,"there the train","pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"6",907237,2624,7,2956,31,"where's the puppy",3,"where the puppy","adv:int det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"7",907270,2624,9,2956,31,"book",1,"book","n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"8",907299,2624,11,2956,31,"book",1,"book","n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"9",907324,2624,14,2956,31,"no",1,"no","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"10",907350,2624,16,2956,31,"okay",1,"okay","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"11",907354,2624,1,2957,31,"I have a little engineer",5,"I have a little engineer","pro:sub v det:art adj n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"12",907368,2624,17,2956,31,"three little puppies were playing with my train",8,"three little puppy be play with my train","det:num adj n aux part prep det:poss n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","Higginson"
"13",907374,2624,2,2957,31,"I'm a little choo+choo",4,"I a little","pro:sub det:art adj","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"14",907392,2624,3,2957,31,"what is this",3,"what be this","pro:int cop pro:dem","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"15",907421,2624,18,2956,31,"they ran around the garden again and again",8,"they run around the garden again and again","pro:sub v prep det:art n adv coord adv","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Higginson"
"16",907434,2624,5,2957,31,"uhhuh",1,"uhhuh","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"17",907454,2624,7,2957,31,"oh okay is it for me",6,"oh okay be it for me","co co aux pro:per prep pro:obj","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",7,"eng","Higginson"
"18",907469,2624,19,2956,31,"can you pick out a puppy",6,"can you pick out a puppy","mod pro:per v prep det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","Higginson"
"19",907494,2624,9,2957,31,"oh okay",2,"oh okay","co co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
"20",907496,2624,20,2956,31,"this is a train",4,"this be a train","pro:dem cop det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"21",907516,2624,11,2957,31,"hello",1,"hello","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"22",907532,2624,22,2956,31,"miaw",1,"miaw","on","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"23",907545,2624,23,2956,31,"is that the kitty that says miaw",7,"be that the kitty that say miaw","cop pro:rel det:art n pro:rel v on","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",9,"eng","Higginson"
"24",907576,2624,15,2957,31,"uhhuh June I think they want to talk to you",10,"uhhuh June I think they want to talk to you","co n:prop pro:sub v pro:sub v prep n prep pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Higginson"
"25",907600,2624,25,2956,31,"this is a kitty",4,"this be a kitty","pro:dem cop det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"26",907622,2624,26,2956,31,"where's the duck",3,"where the duck","adv:int det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"27",907632,2624,16,2957,31,"it's Gita",2,"it Gita","pro:per n:prop","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"28",907637,2624,27,2956,31,"can you tell me where the duck is",8,"can you tell me where the duck be","mod pro:per v pro:obj pro:rel det:art n cop","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",9,"eng","Higginson"
"29",907650,2624,17,2957,31,"wanna talk to her",4,"wanna talk to her","mod:aux v prep pro:obj","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"30",907678,2624,18,2957,31,"no",1,"no","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"31",907704,2624,20,2957,31,"oh thank_you",2,"oh thank_you","co n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
"32",907708,2624,30,2956,31,"no",1,"no","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"33",907721,2624,31,2956,31,"a puppy a kitten a duck and a bunny are watching two ducks",13,"a puppy a kitten a duck and a bunny be watch two duck","det:art n det:art n det:art n coord det:art n aux part det:num n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",16,"eng","Higginson"
"34",907735,2624,22,2957,31,"uhhuh okay",2,"uhhuh okay","co co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
"35",907750,2624,23,2957,31,"it's Gita",2,"it Gita","pro:per n:prop","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"36",907765,2624,24,2957,31,"she wants to talk to you",6,"she want to talk to you","pro:sub v inf v prep pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Higginson"
"37",907783,2624,32,2956,31,"oh they are so funny",5,"oh they be so fun","co pro:sub cop adv adj","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Higginson"
"38",907806,2624,26,2957,31,"okay I'll put her on",5,"okay I put her on","co pro:sub v pro:obj prep","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Higginson"
"39",907809,2624,33,2956,31,"there's a bunny",3,"there a bunny","pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"40",907829,2624,34,2956,31,"there's a kitty",3,"there a kitty","pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"41",907832,2624,27,2957,31,"June",1,"June","n:prop","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"42",907849,2624,35,2956,31,"there's a puppy",3,"there a puppy","pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"43",907856,2624,29,2957,31,"what have you got there huh",6,"what have you get there huh","pro:int v pro:per v adv co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",7,"eng","Higginson"
"44",907873,2624,36,2956,31,"two chicks",2,"two chick","det:num n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"45",907886,2624,37,2956,31,"and there's a duck",4,"and there a duck","coord pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"46",907906,2624,31,2957,31,"uhhuh",1,"uhhuh","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"47",907917,2624,38,2956,31,"quietly quietly not a sound while the kitten sleeps upon the ground",12,"quiet quiet not a sound while the kitten sleep upon the ground","adv adv neg det:art n conj det:art n v prep det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",17,"eng","Higginson"
"48",907933,2624,33,2957,31,"okay",1,"okay","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"49",907963,2624,35,2957,31,"what's this",2,"what this","pro:int pro:dem","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"50",907986,2624,40,2956,31,"is this a baby kitty huh",6,"be this a baby kitty huh","cop pro:dem det:art n n co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",7,"eng","Higginson"
"51",908034,2624,39,2957,31,"book uhhuh",2,"book uhhuh","n co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
"52",908038,2624,42,2956,31,"uhhuh",1,"uhhuh","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"53",908049,2624,43,2956,31,"it's a baby kitty",4,"it a baby kitty","pro:per det:art n n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"54",908074,2624,44,2956,31,"is that a duck",4,"be that a duck","cop pro:rel det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"55",908080,2624,41,2957,31,"yeh",1,"yeh","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"56",908092,2624,42,2957,31,"what do you want",4,"what do you want","pro:int mod pro:per v","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"57",908111,2624,46,2956,31,"baby kitty huh",3,"baby kitty huh","n n co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"58",908145,2624,48,2956,31,"is this a d",4,"be this a d","cop pro:dem det:art n:let","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"59",908151,2624,45,2957,31,"no you don't want to read",6,"no you do want to read","co pro:per mod v inf v","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",8,"eng","Higginson"
"60",908187,2624,50,2956,31,"ball",1,"ball","n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"61",908191,2624,47,2957,31,"June can you turn around",5,"June can you turn around","n:prop mod pro:per v adv","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"62",908200,2624,51,2956,31,"there's no ball",3,"there no ball","pro:exist qn n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"63",908221,2624,52,2956,31,"there's a bell",3,"there a bell","pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"64",908238,2624,53,2956,31,"there's a bell",3,"there a bell","pro:exist det:art n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"65",908241,2624,50,2957,31,"box huh",2,"box huh","n co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
"66",908256,2624,51,2957,31,"what what do you want cookie",6,"what do you want cookie","pro:int mod pro:per v n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"67",908272,2624,55,2956,31,"oh uhhuh",2,"oh uhhuh","co co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
"68",908285,2624,56,2956,31,"what's that",2,"what that","pro:int pro:dem","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"69",908298,2624,53,2957,31,"come_on let's go back in here",6,"come_on let go back in here","co v v adv prep adv","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Higginson"
"70",908300,2624,57,2956,31,"it's a little girl isn't it",6,"it a little girl be it","pro:per det:art adj n cop pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",9,"eng","Higginson"
"71",908327,2624,54,2957,31,"June what do you want",5,"June what do you want","n:prop pro:int mod pro:per v","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"72",908337,2624,59,2956,31,"yours",1,"yours","pro:poss","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"73",908352,2624,60,2956,31,"mine",1,"mine","pro:poss","MOT",NA,"Mother",2623,16.0003285488408,"June","female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"74",908370,2624,56,2957,31,"no",1,"no","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"75",908382,2624,57,2957,31,"oh_dear we'll find it",4,"oh_dear we find it","co pro:sub v pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"76",908394,2624,63,2956,31,"there's no",2,"there no","pro:exist co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","interruption",NA,NA,NA,3,"Eng-NA",3,"eng","Higginson"
"77",908401,2624,58,2957,31,"is this it",3,"be this it","cop pro:dem pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"78",908424,2624,59,2957,31,"is this it",3,"be this it","cop pro:dem pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"79",908437,2624,65,2956,31,"ball",1,"ball","n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"80",908447,2624,60,2957,31,"I think we found it",5,"I think we find it","pro:sub v pro:sub v pro:per","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Higginson"
"81",908471,2624,68,2956,31,"uhhuh",1,"uhhuh","co","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Higginson"
"82",908472,2624,61,2957,31,"an unscheduled snack",3,"a schedule snack","det:art part n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"83",908490,2624,62,2957,31,"she loves Cheerios",3,"she love Cheerios","pro:sub v n:prop","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Higginson"
"84",908496,2624,70,2956,31,"no this is mine",4,"no this be mine","qn pro:dem cop pro:poss","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"85",908508,2624,63,2957,31,"what is that June",4,"what be that June","pro:int cop pro:rel n:prop","MOT",NA,"Mother",2623,16.0003285488408,"June","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Higginson"
"86",908529,2624,64,2957,31,"oh thank_you",2,"oh thank_you","co n","MOT",NA,"Mother",2623,16.0003285488408,"June","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Higginson"
