"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",938444,2699,1,3018,33,"so this is Katherine and Deborah again for the second time",11,"so this be Katherine and Deborah again for the second time","adv pro:dem cop n:prop coord n:prop adv prep det:art adj n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",12,"eng","Hicks"
"2",938475,2699,2,3018,33,"and we're gonna be sportscasters",5,"and we gonna be","coord pro:sub mod:aux cop","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"3",938491,2679,1,3020,33,"okay so this is Deborah and David sportscasters",8,"okay so this be Deborah and David","co conj pro:dem cop n:prop coord n:prop","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"4",938498,2699,3,3018,33,"and say the things",4,"and say the thing","coord v det:art n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"5",938518,2699,4,3018,33,"that we see happening in the movie",7,"that we see happen in the movie","pro:rel pro:sub v n:gerund prep det:art n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"6",938530,2679,2,3020,33,"and we're saying",3,"and we say","coord pro:sub part","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"7",938548,2679,3,3020,33,"everything we see",3,"everything we see","pro:indef pro:sub v","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"8",938553,2699,5,3018,33,"and I'm gonna start",4,"and I gonna start","coord pro:sub mod:aux v","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"9",938568,2699,6,3018,33,"the little boy is coming to a bakery shop",9,"the little boy be come to a bakery shop","det:art adj n aux part prep det:art n n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","Hicks"
"10",938572,2679,4,3020,33,"happening in the film",4,"happen in the film","part prep det:art n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"11",938595,2679,5,3020,33,"and I'm gonna start",4,"and I gonna start","coord pro:sub mod:aux v","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"12",938612,2699,7,3018,33,"and he's looking at some pastries",6,"and he look at some pastry","coord pro:sub part prep qn n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Hicks"
"13",938613,2679,6,3020,33,"then David's gonna take over",5,"then David gonna take over","adv:tem n:prop mod:aux v adv","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"14",938636,2679,7,3020,33,"the little boy is walking past a church",8,"the little boy be walk past a church","det:art adj n aux part adj det:art n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Hicks"
"15",938643,2699,8,3018,33,"and he's checking in his pocket",6,"and he check in his pocket","coord pro:sub part prep det:poss n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"16",938664,2699,9,3018,33,"to see",2,"to see","inf v","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
"17",938672,2679,8,3020,33,"and he's coming to a bakery shop",7,"and he come to a bakery shop","coord pro:sub part prep det:art n n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Hicks"
"18",938677,2699,10,3018,33,"if he has enough money",5,"if he have enough money","conj pro:sub aux adv n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"19",938699,2679,9,3020,33,"and he looks inside the bakery shop",7,"and he look inside the bakery shop","coord pro:sub v prep det:art n n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"20",938701,2699,11,3018,33,"to buy something",3,"to buy something","inf v pro:indef","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"21",938722,2699,12,3018,33,"to eat",2,"to eat","inf v","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
"22",938737,2699,13,3018,33,"and looks good",3,"and look good","coord v adj","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"23",938743,2679,10,3020,33,"and now he's checking in his pocket",7,"and now he check in his pocket","coord adv pro:sub part prep det:poss n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","Hicks"
"24",938752,2699,14,3018,33,"and now he's walking into the bakery shop",8,"and now he walk into the bakery shop","coord adv pro:sub part prep det:art n n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Hicks"
"25",938782,2679,11,3020,33,"to see",2,"to see","inf v","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
"26",938791,2699,15,3018,33,"can you take over now",5,"can you take over now","mod pro:per v adv adv","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"27",938797,2679,12,3020,33,"if he has enough money",5,"if he have enough money","conj pro:sub aux adv n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"28",938813,2699,16,3018,33,"and be the sportscaster",4,"and be the","coord cop det:art","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","question",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"29",938817,2679,13,3020,33,"to buy something",3,"to buy something","inf v pro:indef","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"30",938831,2699,17,3018,33,"I'll hold the tape recorder",5,"I hold the tape record","pro:sub v det:art n n","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"31",938832,2679,14,3020,33,"to eat",2,"to eat","inf v","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
"32",938845,2679,15,3020,33,"and looks good",3,"and look good","coord v adj","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"33",938860,2679,16,3020,33,"and now he's walking into the bakery shop",8,"and now he walk into the bakery shop","coord adv pro:sub part prep det:art n n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Hicks"
"34",938887,2679,17,3020,33,"can you take over now",5,"can you take over now","mod pro:per v adv adv","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"35",938914,2679,18,3020,33,"and be the sportscaster",4,"and be the","coord cop det:art","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","question",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"36",938928,2678,19,3020,33,"okay",1,"okay","co","XXX",NA,"Unidentified",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Hicks"
"37",938937,2679,20,3020,33,"I'll hold the tape recorder",5,"I hold the tape record","pro:sub v det:art n n","RES","Deborah","Investigator",2677,79.0016222099016,"David","male","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"38",939129,2698,31,3018,33,"so",1,"so","co","XXX",NA,"Unidentified",2697,79.0016222099016,"Katherine","female","trail off",NA,NA,NA,3,"Eng-NA",1,"eng","Hicks"
"39",939136,2699,32,3018,33,"and now what's happening",4,"and now what happen","coord adv pro:int part","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"40",939240,2699,37,3018,33,"so what's happening now",4,"so what happen now","adv pro:int part adv","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"41",939384,2699,45,3018,33,"now what's happening",3,"now what happen","adv pro:int part","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"42",939502,2699,52,3018,33,"and now what's happening",4,"and now what happen","coord adv pro:int part","RES","Deborah","Investigator",2697,79.0016222099016,"Katherine","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
