"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",950441,2832,1,3169,33,"okay this is Deborah and Tulie",6,"okay this be Deborah and Tulie","co pro:dem cop n:prop coord n:prop","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Hicks"
"2",950459,2832,2,3169,33,"and we're gonna be sportscasters",5,"and we gonna be","coord pro:sub mod:aux cop","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"3",950472,2832,3,3169,33,"and say everything",3,"and say everything","coord v pro:indef","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"4",950484,2832,4,3169,33,"we see happening in the movie",6,"we see happen in the movie","pro:sub v part prep det:art n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","Hicks"
"5",950502,2832,5,3169,33,"and I'm gonna start",4,"and I gonna start","coord pro:sub mod:aux v","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"6",950513,2832,6,3169,33,"um the little boy is walking past a church steeple with his red balloon",14,"the little boy be walk past a church steeple with his red balloon","det:art adj n aux part adj det:art n n prep det:poss n n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",15,"eng","Hicks"
"7",950547,2832,7,3169,33,"and they are coming to a bakery shop",8,"and they be come to a bakery shop","coord pro:sub aux part prep det:art n n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Hicks"
"8",950565,2832,8,3169,33,"and now the little boy is looking inside the bakery shop",11,"and now the little boy be look inside the bakery shop","coord adv det:art adj n aux part prep det:art n n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",13,"eng","Hicks"
"9",950590,2832,9,3169,33,"and he's checking in his pocket",6,"and he check in his pocket","coord pro:sub part prep det:poss n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","Hicks"
"10",950602,2832,10,3169,33,"to see",2,"to see","inf v","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
"11",950612,2832,11,3169,33,"if he has enough money",5,"if he have enough money","conj pro:sub aux adv n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"12",950628,2832,12,3169,33,"to buy",2,"to buy","inf v","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
"13",950639,2832,13,3169,33,"something to eat",3,"something to eat","pro:indef inf v","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","Hicks"
"14",950650,2832,14,3169,33,"um and looks good",4,"and look good","coord v adj","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"15",950666,2832,15,3169,33,"and now he's walking into the bakery shop",8,"and now he walk into the bakery shop","coord adv pro:sub part prep det:art n n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Hicks"
"16",950693,2832,16,3169,33,"can you be the sportscaster now",6,"can you be the now","mod pro:per cop det:art adv","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"17",950708,2832,17,3169,33,"and take over the sportscast",5,"and take over the sportscast","coord v adv det:art n","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","question",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"18",950722,2832,18,3169,33,"I'll hold the tape recorder for you",7,"I hold the tape record for you","pro:sub v det:art n n prep pro:per","RES","Deborah","Investigator",2830,68.0013963325736,"Julia","female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","Hicks"
"19",950777,2846,1,3174,33,"this is Bash",3,"this be Bash","pro:dem cop n:prop","RES","Deborah","Investigator",2844,68.0013963325736,"Sebastian","male","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"20",950789,2846,2,3174,33,"it's Bash right",3,"it Bash right","pro:per n:prop n","RES","Deborah","Investigator",2844,68.0013963325736,"Sebastian","male","question",NA,NA,NA,3,"Eng-NA",4,"eng","Hicks"
"21",950806,2846,3,3174,33,"you go by Bash and not Sebastian",7,"you go by Bash and not Sebastian","pro:per v prep n:prop coord neg n:prop","RES","Deborah","Investigator",2844,68.0013963325736,"Sebastian","male","question",NA,NA,NA,3,"Eng-NA",7,"eng","Hicks"
"22",950820,2845,4,3174,33,"Bash",1,"Bash","n:prop","XXX",NA,"Unidentified",2844,68.0013963325736,"Sebastian","male","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","Hicks"
"23",950829,2846,5,3174,33,"this is Bash and Deborah",5,"this be Bash and Deborah","pro:dem cop n:prop coord n:prop","RES","Deborah","Investigator",2844,68.0013963325736,"Sebastian","male","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","Hicks"
"24",950846,2846,6,3174,33,"and we're gonna be sportscasters",5,"and we gonna be","coord pro:sub mod:aux cop","RES","Deborah","Investigator",2844,68.0013963325736,"Sebastian","male","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","Hicks"
"25",950862,2846,7,3174,33,"and say",2,"and say","coord v","RES","Deborah","Investigator",2844,68.0013963325736,"Sebastian","male","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","Hicks"
